,Parcel ID,Property address
15737,689-46-001,"413 Curie Dr San Jose, CA 95123"
15738,689-45-048,"6257 Royal Oak CT San Jose, CA 95123"
15739,689-46-003,"417 Curie Dr San Jose, CA 95123"
15740,689-33-066,"398 Beckham Dr San Jose, CA 95123"
15741,689-46-013,"437 Curie Dr San Jose, CA 95123"
15742,689-46-014,"6388 Malory Dr San Jose, CA 95123"
15743,689-46-015,"6380 Malory Dr San Jose, CA 95123"
15744,689-46-017,"6368 Malory Dr San Jose, CA 95123"
15745,689-36-001,"6103 Bava CT San Jose, CA 95123"
15746,689-46-023,"6330 Malory Dr San Jose, CA 95123"
15747,689-46-024,"6324 Malory Dr San Jose, CA 95123"
15748,689-33-069,"6453 Oberlin WY San Jose, CA 95123"
15749,689-46-028,"6351 Felder Dr San Jose, CA 95123"
15750,689-46-029,"6353 Felder Dr San Jose, CA 95123"
15751,689-46-033,"6365 Felder Dr San Jose, CA 95123"
15752,689-46-040,"6379 Felder Dr San Jose, CA 95123"
15753,689-46-042,"6383 Felder Dr San Jose, CA 95123"
15754,689-33-071,"6461 Oberlin WY San Jose, CA 95123"
15755,689-46-046,"6395 Felder Dr San Jose, CA 95123"
15756,689-46-047,"6397 Felder Dr San Jose, CA 95123"
15757,689-46-048,"6401 Felder Dr San Jose, CA 95123"
15758,689-46-049,"6403 Felder Dr San Jose, CA 95123"
15759,689-33-076,"6509 Lovely Creek CT San Jose, CA 95123"
15760,689-46-068,"6392 Felder Dr San Jose, CA 95123"
15761,689-46-069,"6388 Felder Dr San Jose, CA 95123"
15762,689-36-008,"6112 Bava CT San Jose, CA 95123"
15763,689-46-071,"6382 Felder Dr San Jose, CA 95123"
15764,689-46-072,"6380 Felder Dr San Jose, CA 95123"
15765,689-46-073,"6378 Felder Dr San Jose, CA 95123"
15766,689-36-015,"6126 Urlin CT San Jose, CA 95123"
15767,689-46-077,"6362 Felder Dr San Jose, CA 95123"
15768,689-36-016,"6118 Urlin CT San Jose, CA 95123"
15769,689-36-036,"376 Madison Dr San Jose, CA 95123"
15770,689-46-084,"405 Curie Dr San Jose, CA 95123"
15771,689-36-037,"374 Madison Dr San Jose, CA 95123"
15772,689-45-050,"6261 Royal Oak CT San Jose, CA 95123"
15773,689-46-087,"411 Curie Dr San Jose, CA 95123"
15774,689-47-001,"6319 Malory Dr San Jose, CA 95123"
15775,689-47-002,"6325 Malory Dr San Jose, CA 95123"
15776,689-36-041,"366 Madison Dr San Jose, CA 95123"
15777,689-47-004,"6337 Malory Dr San Jose, CA 95123"
15778,689-45-052,"6265 Royal Oak CT San Jose, CA 95123"
15779,689-45-053,"6267 Royal Oak CT San Jose, CA 95123"
15780,689-47-021,"6371 Mountford Dr San Jose, CA 95123"
15781,689-47-022,"6375 Mountford Dr San Jose, CA 95123"
15782,689-47-023,"6379 Mountford Dr San Jose, CA 95123"
15783,689-47-017,"6355 Mountford Dr San Jose, CA 95123"
15784,689-47-025,"441 Curie Dr San Jose, CA 95123"
15785,689-47-027,"445 Curie Dr San Jose, CA 95123"
15786,689-47-012,"6340 Mountford Dr San Jose, CA 95123"
15787,689-47-029,"449 Curie Dr San Jose, CA 95123"
15788,689-47-031,"453 Curie Dr San Jose, CA 95123"
15789,689-47-032,"455 Curie Dr San Jose, CA 95123"
15790,689-47-033,"457 Curie Dr San Jose, CA 95123"
15791,689-47-035,"6378 Pearlroth Dr San Jose, CA 95123"
15792,689-47-040,"6348 Pearlroth Dr San Jose, CA 95123"
15793,689-48-002,"5962 Lean Av San Jose, CA 95123"
15794,689-45-064,"6208 Valroy Dr San Jose, CA 95123"
15795,689-48-014,"319 Bagshaw CT San Jose, CA 95123"
15796,689-48-018,"327 Bagshaw CT San Jose, CA 95123"
15797,689-48-019,"5936 Lean Av San Jose, CA 95123"
15798,689-48-020,"5924 Lean Av San Jose, CA 95123"
15799,689-48-021,"298 Calero Av San Jose, CA 95123"
15800,689-48-023,"294 Calero Av San Jose, CA 95123"
15801,689-48-027,"286 Calero Av San Jose, CA 95123"
15802,689-48-028,"284 Calero Av San Jose, CA 95123"
15803,689-48-030,"280 Calero Av San Jose, CA 95123"
15804,689-36-059,"6145 Springer WY San Jose, CA 95123"
15805,689-46-010,"431 Curie Dr San Jose, CA 95123"
15806,689-46-027,"6349 Felder Dr San Jose, CA 95123"
15807,689-48-038,"5965 Holgate Av San Jose, CA 95123"
15808,689-48-040,"315 Surber Dr San Jose, CA 95123"
15809,689-48-042,"319 Surber Dr San Jose, CA 95123"
15810,689-48-043,"321 Surber Dr San Jose, CA 95123"
15811,689-46-019,"6354 Malory Dr San Jose, CA 95123"
15812,689-48-044,"323 Surber Dr San Jose, CA 95123"
15813,689-49-002,"5892 Erskine CT San Jose, CA 95123"
15814,689-36-058,"6137 Springer WY San Jose, CA 95123"
15815,689-49-005,"5880 Erskine CT San Jose, CA 95123"
15816,689-49-006,"5876 Erskine CT San Jose, CA 95123"
15817,689-49-007,"5872 Erskine CT San Jose, CA 95123"
15818,689-47-003,"6331 Malory Dr San Jose, CA 95123"
15819,689-47-028,"447 Curie Dr San Jose, CA 95123"
15820,689-49-010,"5860 Erskine CT San Jose, CA 95123"
15821,689-47-024,"439 Curie Dr San Jose, CA 95123"
15822,689-49-018,"5881 Erskine CT San Jose, CA 95123"
15823,689-49-021,"5893 Erskine CT San Jose, CA 95123"
15824,689-49-022,"5897 Erskine CT San Jose, CA 95123"
15825,689-49-023,"5898 Tree Top CT San Jose, CA 95123"
15826,689-49-024,"5894 Tree Top CT San Jose, CA 95123"
15827,689-49-025,"5890 Tree Top CT San Jose, CA 95123"
15828,689-49-026,"5886 Tree Top CT San Jose, CA 95123"
15829,689-49-028,"5878 Tree Top CT San Jose, CA 95123"
15830,689-45-055,"6246 Valroy Dr San Jose, CA 95123"
15831,689-49-033,"5858 Tree Top CT San Jose, CA 95123"
15832,689-49-034,"5859 Tree Top CT San Jose, CA 95123"
15833,689-45-067,"479 Curie Dr San Jose, CA 95123"
15834,689-49-032,"5862 Tree Top CT San Jose, CA 95123"
15835,689-49-011,"5856 Erskine CT San Jose, CA 95123"
15836,689-49-042,"5891 Tree Top CT San Jose, CA 95123"
15837,689-49-038,"5875 Tree Top CT San Jose, CA 95123"
15838,689-49-046,"5892 McGilvra CT San Jose, CA 95123"
15839,689-49-039,"5879 Tree Top CT San Jose, CA 95123"
15840,689-49-050,"5876 McGilvra CT San Jose, CA 95123"
15841,689-49-052,"5868 McGilvra CT San Jose, CA 95123"
15842,689-49-041,"5887 Tree Top CT San Jose, CA 95123"
15843,689-48-036,"5949 Holgate Av San Jose, CA 95123"
15844,689-49-057,"5861 McGilvra CT San Jose, CA 95123"
15845,689-49-058,"5865 McGilvra CT San Jose, CA 95123"
15846,689-45-072,"6298 Lean Av San Jose, CA 95123"
15847,689-45-070,"485 Curie Dr San Jose, CA 95123"
15848,689-49-009,"5864 Erskine CT San Jose, CA 95123"
15849,689-49-062,"5881 McGilvra CT San Jose, CA 95123"
15850,689-46-002,"415 Curie Dr San Jose, CA 95123"
15851,689-49-076,"5890 Pala Mesa Dr San Jose, CA 95123"
15852,689-49-077,"5886 Pala Mesa Dr San Jose, CA 95123"
15853,689-49-078,"5882 Pala Mesa Dr San Jose, CA 95123"
15854,689-49-079,"5878 Pala Mesa Dr San Jose, CA 95123"
15855,689-49-080,"5874 Pala Mesa Dr San Jose, CA 95123"
15856,689-49-081,"5870 Pala Mesa Dr San Jose, CA 95123"
15857,689-48-039,"313 Surber Dr San Jose, CA 95123"
15858,689-49-087,"5846 Pala Mesa Dr San Jose, CA 95123"
15859,689-49-088,"5842 Pala Mesa Dr San Jose, CA 95123"
15860,689-45-049,"6259 Royal Oak CT San Jose, CA 95123"
15861,689-49-091,"5830 Pala Mesa Dr San Jose, CA 95123"
15862,689-49-092,"5826 Pala Mesa Dr San Jose, CA 95123"
15863,689-49-094,"5815 Pala Mesa Dr San Jose, CA 95123"
15864,689-49-095,"5819 Pala Mesa Dr San Jose, CA 95123"
15865,689-49-100,"5839 Pala Mesa Dr San Jose, CA 95123"
15866,689-49-101,"5843 Pala Mesa Dr San Jose, CA 95123"
15867,689-49-001,"5896 Erskine CT San Jose, CA 95123"
15868,689-49-103,"5851 Pala Mesa Dr San Jose, CA 95123"
15869,689-49-107,"5867 Pala Mesa Dr San Jose, CA 95123"
15870,689-49-108,"5871 Pala Mesa Dr San Jose, CA 95123"
15871,689-49-110,"5879 Pala Mesa Dr San Jose, CA 95123"
15872,689-49-111,"5883 Pala Mesa Dr San Jose, CA 95123"
15873,689-49-114,"5895 Pala Mesa Dr San Jose, CA 95123"
15874,689-46-065,"6398 Felder Dr San Jose, CA 95123"
15875,689-49-118,"5911 Pala Mesa Dr San Jose, CA 95123"
15876,689-50-002,"6378 Woosley Dr San Jose, CA 95123"
15877,689-50-004,"6364 Woosley Dr San Jose, CA 95123"
15878,689-50-005,"6358 Woosley Dr San Jose, CA 95123"
15879,689-50-006,"6350 Woosley Dr San Jose, CA 95123"
15880,689-50-011,"6310 Woosley Dr San Jose, CA 95123"
15881,689-50-013,"6294 Woosley Dr San Jose, CA 95123"
15882,689-50-024,"6319 Mayo Dr San Jose, CA 95123"
15883,689-50-025,"6323 Mayo Dr San Jose, CA 95123"
15884,689-50-028,"6335 Mayo Dr San Jose, CA 95123"
15885,689-49-059,"5869 McGilvra CT San Jose, CA 95123"
15886,689-49-060,"5873 McGilvra CT San Jose, CA 95123"
15887,689-50-035,"6363 Mayo Dr San Jose, CA 95123"
15888,689-50-036,"6367 Mayo Dr San Jose, CA 95123"
15889,689-50-037,"6371 Mayo Dr San Jose, CA 95123"
15890,689-49-043,"5895 Tree Top CT San Jose, CA 95123"
15891,689-49-049,"5880 McGilvra CT San Jose, CA 95123"
15892,689-50-043,"387 Curie Dr San Jose, CA 95123"
15893,689-49-055,"5856 McGilvra CT San Jose, CA 95123"
15894,689-50-048,"397 Curie Dr San Jose, CA 95123"
15895,689-50-050,"401 Curie Dr San Jose, CA 95123"
15896,689-51-001,"6275 Cottle Rd San Jose, CA 95123"
15897,689-51-002,"6281 Cottle Rd San Jose, CA 95123"
15898,689-51-003,"6287 Cottle Rd San Jose, CA 95123"
15899,689-51-004,"6293 Cottle Rd San Jose, CA 95123"
15900,689-51-006,"6305 Cottle Rd San Jose, CA 95123"
15901,689-51-007,"6311 Cottle Rd San Jose, CA 95123"
15902,689-51-008,"6317 Cottle Rd San Jose, CA 95123"
15903,689-51-013,"6344 Sponson CT San Jose, CA 95123"
15904,689-51-014,"6342 Sponson CT San Jose, CA 95123"
15905,689-51-015,"6340 Sponson CT San Jose, CA 95123"
15906,689-51-016,"6338 Sponson CT San Jose, CA 95123"
15907,689-51-017,"6336 Sponson CT San Jose, CA 95123"
15908,689-51-021,"6328 Sponson CT San Jose, CA 95123"
15909,689-51-023,"6314 Sponson Ln San Jose, CA 95123"
15910,689-51-024,"6310 Sponson Ln San Jose, CA 95123"
15911,689-51-025,"6306 Sponson Ln San Jose, CA 95123"
15912,689-51-027,"6298 Sponson Ln San Jose, CA 95123"
15913,689-51-029,"6284 Sponson Ln San Jose, CA 95123"
15914,689-51-030,"6278 Sponson Ln San Jose, CA 95123"
15915,689-51-031,"386 Alric Dr San Jose, CA 95123"
15916,689-51-032,"384 Alric Dr San Jose, CA 95123"
15917,689-51-036,"374 Alric CT San Jose, CA 95123"
15918,689-51-039,"368 Alric CT San Jose, CA 95123"
15919,689-51-040,"366 Alric CT San Jose, CA 95123"
15920,689-51-041,"364 Alric CT San Jose, CA 95123"
15921,689-51-042,"6271 Sponson Ln San Jose, CA 95123"
15922,689-51-048,"6303 Sponson Ln San Jose, CA 95123"
15923,689-51-049,"6307 Sponson Ln San Jose, CA 95123"
15924,689-51-050,"6311 Sponson Ln San Jose, CA 95123"
15925,689-51-051,"6315 Sponson Ln San Jose, CA 95123"
15926,689-51-059,"6335 Sponson Ln San Jose, CA 95123"
15927,689-51-060,"6339 Sponson Ln San Jose, CA 95123"
15928,689-51-062,"6347 Sponson Ln San Jose, CA 95123"
15929,689-51-063,"6349 Sponson Ln San Jose, CA 95123"
15930,689-51-064,"6345 Cottle Rd San Jose, CA 95123"
15931,689-51-066,"6353 Cottle Rd San Jose, CA 95123"
15932,689-51-067,"6355 Cottle Rd San Jose, CA 95123"
15933,689-51-073,"6388 Mayo Dr San Jose, CA 95123"
15934,689-51-075,"6380 Mayo Dr San Jose, CA 95123"
15935,689-51-076,"6376 Mayo Dr San Jose, CA 95123"
15936,689-51-077,"6372 Mayo Dr San Jose, CA 95123"
15937,689-51-078,"6368 Mayo Dr San Jose, CA 95123"
15938,689-51-079,"6364 Mayo Dr San Jose, CA 95123"
15939,689-51-080,"6360 Mayo Dr San Jose, CA 95123"
15940,689-51-081,"6356 Mayo Dr San Jose, CA 95123"
15941,689-51-083,"6348 Mayo Dr San Jose, CA 95123"
15942,689-51-085,"6322 Mayo Dr San Jose, CA 95123"
15943,689-51-088,"6310 Mayo Dr San Jose, CA 95123"
15944,689-51-094,"6286 Mayo Dr San Jose, CA 95123"
15945,689-51-095,"6282 Mayo Dr San Jose, CA 95123"
15946,689-51-096,"396 Alric Dr San Jose, CA 95123"
15947,689-51-097,"394 Alric Dr San Jose, CA 95123"
15948,689-52-005,"6112 Springer WY San Jose, CA 95123"
15949,689-52-007,"6105 Teaberry CT San Jose, CA 95123"
15950,689-50-045,"391 Curie Dr San Jose, CA 95123"
15951,689-52-009,"6117 Teaberry CT San Jose, CA 95123"
15952,689-52-008,"6111 Teaberry CT San Jose, CA 95123"
15953,689-52-013,"6114 Teaberry CT San Jose, CA 95123"
15954,689-52-014,"6110 Teaberry CT San Jose, CA 95123"
15955,689-52-015,"6104 Teaberry CT San Jose, CA 95123"
15956,689-52-016,"6103 Snowberry CT San Jose, CA 95123"
15957,689-52-017,"6109 Snowberry CT San Jose, CA 95123"
15958,689-52-019,"6121 Snowberry CT San Jose, CA 95123"
15959,689-52-021,"6120 Snowberry CT San Jose, CA 95123"
15960,689-52-022,"6116 Snowberry CT San Jose, CA 95123"
15961,689-52-027,"305 Oakberry WY San Jose, CA 95123"
15962,689-52-029,"309 Oakberry WY San Jose, CA 95123"
15963,689-52-030,"313 Oakberry WY San Jose, CA 95123"
15964,689-52-031,"327 Oakberry WY San Jose, CA 95123"
15965,689-52-033,"331 Oakberry WY San Jose, CA 95123"
15966,689-52-034,"333 Oakberry WY San Jose, CA 95123"
15967,689-52-040,"346 Oakberry WY San Jose, CA 95123"
15968,689-52-041,"344 Oakberry WY San Jose, CA 95123"
15969,689-52-042,"342 Oakberry WY San Jose, CA 95123"
15970,689-52-043,"338 Oakberry WY San Jose, CA 95123"
15971,689-52-045,"332 Oakberry WY San Jose, CA 95123"
15972,689-52-046,"330 Oakberry WY San Jose, CA 95123"
15973,689-52-049,"324 Oakberry WY San Jose, CA 95123"
15974,689-52-050,"322 Oakberry WY San Jose, CA 95123"
15975,689-53-002,"335 Surber Dr San Jose, CA 95123"
15976,689-53-003,"339 Surber Dr San Jose, CA 95123"
15977,689-53-004,"341 Surber Dr San Jose, CA 95123"
15978,689-53-005,"345 Surber Dr San Jose, CA 95123"
15979,689-53-007,"351 Surber Dr San Jose, CA 95123"
15980,689-53-008,"353 Surber Dr San Jose, CA 95123"
15981,689-53-016,"377 Surber Dr San Jose, CA 95123"
15982,689-53-018,"383 Surber Dr San Jose, CA 95123"
15983,689-53-019,"387 Surber Dr San Jose, CA 95123"
15984,689-53-020,"389 Surber Dr San Jose, CA 95123"
15985,689-53-021,"395 Surber Dr San Jose, CA 95123"
15986,689-53-037,"5997 Bufkin Dr San Jose, CA 95123"
15987,689-53-038,"5901 Bufkin Dr San Jose, CA 95123"
15988,689-53-043,"5937 Bufkin Dr San Jose, CA 95123"
15989,689-53-044,"5943 Bufkin Dr San Jose, CA 95123"
15990,689-53-045,"5951 Bufkin Dr San Jose, CA 95123"
15991,689-53-046,"5957 Bufkin Dr San Jose, CA 95123"
15992,689-53-049,"5977 Bufkin Dr San Jose, CA 95123"
15993,689-54-001,"301 Calero Av San Jose, CA 95123"
15994,689-54-002,"305 Calero Av San Jose, CA 95123"
15995,689-54-003,"309 Calero Av San Jose, CA 95123"
15996,689-54-004,"313 Calero Av San Jose, CA 95123"
15997,689-52-010,"6123 Teaberry CT San Jose, CA 95123"
15998,689-49-056,"5857 McGilvra CT San Jose, CA 95123"
15999,689-50-041,"383 Curie Dr San Jose, CA 95123"
16000,689-50-038,"6375 Mayo Dr San Jose, CA 95123"
16001,689-49-061,"5877 McGilvra CT San Jose, CA 95123"
16002,689-54-017,"5881 Macadam CT San Jose, CA 95123"
16003,689-49-086,"5850 Pala Mesa Dr San Jose, CA 95123"
16004,689-54-021,"5889 Macadam CT San Jose, CA 95123"
16005,689-54-026,"5896 Manichetti CT San Jose, CA 95123"
16006,689-49-069,"5918 Pala Mesa Dr San Jose, CA 95123"
16007,689-54-029,"5890 Manichetti CT San Jose, CA 95123"
16008,689-54-031,"5886 Manichetti CT San Jose, CA 95123"
16009,689-54-032,"5884 Manichetti CT San Jose, CA 95123"
16010,689-54-034,"5885 Manichetti CT San Jose, CA 95123"
16011,689-54-035,"5887 Manichetti CT San Jose, CA 95123"
16012,689-49-089,"5838 Pala Mesa Dr San Jose, CA 95123"
16013,689-54-037,"5891 Manichetti CT San Jose, CA 95123"
16014,689-54-041,"5898 Pontius CT San Jose, CA 95123"
16015,689-49-102,"5847 Pala Mesa Dr San Jose, CA 95123"
16016,689-54-046,"5888 Pontius CT San Jose, CA 95123"
16017,689-54-047,"5886 Pontius CT San Jose, CA 95123"
16018,689-49-117,"5907 Pala Mesa Dr San Jose, CA 95123"
16019,689-54-050,"5885 Pontius CT San Jose, CA 95123"
16020,689-50-031,"6347 Mayo Dr San Jose, CA 95123"
16021,689-54-054,"5893 Pontius CT San Jose, CA 95123"
16022,689-54-055,"5895 Pontius CT San Jose, CA 95123"
16023,689-50-030,"6343 Mayo Dr San Jose, CA 95123"
16024,689-54-007,"5894 Macadam CT San Jose, CA 95123"
16025,689-54-013,"5882 Macadam CT San Jose, CA 95123"
16026,689-54-066,"5873 Bufkin CT San Jose, CA 95123"
16027,689-54-014,"5880 Macadam CT San Jose, CA 95123"
16028,689-54-069,"5881 Bufkin CT San Jose, CA 95123"
16029,689-54-015,"5878 Macadam CT San Jose, CA 95123"
16030,689-54-019,"5885 Macadam CT San Jose, CA 95123"
16031,689-55-004,"6169 Cottle Rd San Jose, CA 95123"
16032,689-54-042,"5896 Pontius CT San Jose, CA 95123"
16033,689-55-010,"323 Spode WY San Jose, CA 95123"
16034,689-54-012,"5884 Macadam CT San Jose, CA 95123"
16035,689-55-012,"327 Spode WY San Jose, CA 95123"
16036,689-54-036,"5889 Manichetti CT San Jose, CA 95123"
16037,689-55-015,"333 Spode WY San Jose, CA 95123"
16038,689-55-025,"355 Spode WY San Jose, CA 95123"
16039,689-55-026,"359 Spode WY San Jose, CA 95123"
16040,689-55-027,"361 Spode WY San Jose, CA 95123"
16041,689-55-028,"363 Spode WY San Jose, CA 95123"
16042,689-55-029,"365 Spode WY San Jose, CA 95123"
16043,689-54-049,"5883 Pontius CT San Jose, CA 95123"
16044,689-55-034,"375 Spode WY San Jose, CA 95123"
16045,689-55-035,"377 Spode WY San Jose, CA 95123"
16046,689-54-056,"5897 Pontius CT San Jose, CA 95123"
16047,689-54-053,"5891 Pontius CT San Jose, CA 95123"
16048,689-55-039,"6186 Springer WY San Jose, CA 95123"
16049,689-55-042,"6180 Springer WY San Jose, CA 95123"
16050,689-54-068,"5879 Bufkin CT San Jose, CA 95123"
16051,689-55-043,"6178 Springer WY San Jose, CA 95123"
16052,689-55-046,"374 Spode WY San Jose, CA 95123"
16053,689-55-049,"376 El Portal WY San Jose, CA 95123"
16054,689-55-050,"374 El Portal WY San Jose, CA 95123"
16055,689-54-063,"5880 Bufkin CT San Jose, CA 95123"
16056,689-55-054,"366 El Portal WY San Jose, CA 95123"
16057,689-55-003,"6163 Cottle Rd San Jose, CA 95123"
16058,689-55-060,"354 El Portal WY San Jose, CA 95123"
16059,689-55-061,"352 El Portal WY San Jose, CA 95123"
16060,689-55-038,"6188 Springer WY San Jose, CA 95123"
16061,689-55-063,"348 El Portal WY San Jose, CA 95123"
16062,689-55-064,"346 El Portal WY San Jose, CA 95123"
16063,689-55-065,"344 El Portal WY San Jose, CA 95123"
16064,689-55-062,"350 El Portal WY San Jose, CA 95123"
16065,689-55-057,"360 El Portal WY San Jose, CA 95123"
16066,689-55-072,"339 El Portal WY San Jose, CA 95123"
16067,689-55-074,"343 El Portal WY San Jose, CA 95123"
16068,689-54-064,"5876 Bufkin CT San Jose, CA 95123"
16069,689-55-076,"347 El Portal WY San Jose, CA 95123"
16070,689-55-078,"351 El Portal WY San Jose, CA 95123"
16071,689-46-045,"6393 Felder Dr San Jose, CA 95123"
16072,689-46-066,"6396 Felder Dr San Jose, CA 95123"
16073,689-55-011,"325 Spode WY San Jose, CA 95123"
16074,689-55-089,"364 Spode WY San Jose, CA 95123"
16075,689-55-093,"356 Spode WY San Jose, CA 95123"
16076,689-55-091,"360 Spode WY San Jose, CA 95123"
16077,689-46-070,"6384 Felder Dr San Jose, CA 95123"
16078,689-55-101,"340 Spode WY San Jose, CA 95123"
16079,689-55-102,"338 Spode WY San Jose, CA 95123"
16080,689-55-103,"328 Spode WY San Jose, CA 95123"
16081,689-55-104,"326 Spode WY San Jose, CA 95123"
16082,689-46-082,"6348 Felder Dr San Jose, CA 95123"
16083,689-56-001,"396 Curie Dr San Jose, CA 95123"
16084,689-56-004,"390 Curie Dr San Jose, CA 95123"
16085,689-56-005,"388 Curie Dr San Jose, CA 95123"
16086,689-56-006,"386 Curie Dr San Jose, CA 95123"
16087,689-46-076,"6364 Felder Dr San Jose, CA 95123"
16088,689-56-008,"382 Curie Dr San Jose, CA 95123"
16089,689-56-009,"380 Curie Dr San Jose, CA 95123"
16090,689-46-078,"6358 Felder Dr San Jose, CA 95123"
16091,689-46-086,"409 Curie Dr San Jose, CA 95123"
16092,689-56-012,"374 Curie Dr San Jose, CA 95123"
16093,689-56-015,"6417 Cottle Rd San Jose, CA 95123"
16094,689-56-023,"6449 Cottle Rd San Jose, CA 95123"
16095,689-56-033,"6444 Cottle Rd San Jose, CA 95123"
16096,689-56-035,"6434 Cottle Rd San Jose, CA 95123"
16097,689-56-036,"6430 Cottle Rd San Jose, CA 95123"
16098,689-56-039,"6447 Standridge CT San Jose, CA 95123"
16099,689-46-085,"407 Curie Dr San Jose, CA 95123"
16100,689-48-037,"5957 Holgate Av San Jose, CA 95123"
16101,689-48-003,"5954 Lean Av San Jose, CA 95123"
16102,689-56-048,"6468 Standridge CT San Jose, CA 95123"
16103,689-56-049,"6464 Standridge CT San Jose, CA 95123"
16104,689-49-004,"5884 Erskine CT San Jose, CA 95123"
16105,689-56-051,"6456 Standridge CT San Jose, CA 95123"
16106,689-49-008,"5868 Erskine CT San Jose, CA 95123"
16107,689-56-054,"6444 Standridge CT San Jose, CA 95123"
16108,689-56-056,"6436 Standridge CT San Jose, CA 95123"
16109,689-55-037,"6168 Springer WY San Jose, CA 95123"
16110,689-56-060,"6421 Oberlin WY San Jose, CA 95123"
16111,689-56-061,"6425 Oberlin WY San Jose, CA 95123"
16112,689-56-062,"6429 Oberlin WY San Jose, CA 95123"
16113,689-56-063,"6433 Oberlin WY San Jose, CA 95123"
16114,689-56-067,"6445 Oberlin WY San Jose, CA 95123"
16115,689-55-013,"329 Spode WY San Jose, CA 95123"
16116,689-55-068,"338 El Portal WY San Jose, CA 95123"
16117,689-56-073,"409 Beckham Dr San Jose, CA 95123"
16118,689-56-074,"415 Beckham Dr San Jose, CA 95123"
16119,689-56-078,"439 Beckham Dr San Jose, CA 95123"
16120,689-56-079,"445 Beckham Dr San Jose, CA 95123"
16121,689-56-081,"457 Beckham Dr San Jose, CA 95123"
16122,689-57-004,"430 Curie Dr San Jose, CA 95123"
16123,689-57-005,"428 Curie Dr San Jose, CA 95123"
16124,689-57-006,"426 Curie Dr San Jose, CA 95123"
16125,689-55-047,"372 Spode WY San Jose, CA 95123"
16126,689-54-074,"5897 Bufkin CT San Jose, CA 95123"
16127,689-57-009,"6441 Hesket CT San Jose, CA 95123"
16128,689-55-032,"371 Spode WY San Jose, CA 95123"
16129,689-57-014,"6464 Hesket CT San Jose, CA 95123"
16130,689-57-015,"6458 Hesket CT San Jose, CA 95123"
16131,689-54-027,"5894 Manichetti CT San Jose, CA 95123"
16132,689-55-009,"321 Spode WY San Jose, CA 95123"
16133,689-57-026,"6421 Beal CT San Jose, CA 95123"
